 Ford Explorer ,8.000, 2009 | 110000 km,Pichincha ( Quito )
 Ford Ecosport Xlt 4x2 ,10.700, 2007 | 100000 km,Pichincha ( Quito )
 Ford Ranger Americana ,10.500, 2014 | 117000 km,Pichincha ( Quito )
 Ford Explorer 3 Filas De Asientos ,28.999, 2004 | 241000 km,Pichincha ( Quito )
 Ford Sport Trac Automatica ,10.000, 2011 | 155000 km,Pichincha ( Quito )
 Ford Sport Trac Spor Trac ,235, 2016 | 3100 km,Azuay
 Ford Ranger Doble Cabina ,15.100, 2012 | 115000 km,Pichincha ( Quito )
 Ford F150 F150 Xlt ,26.500, 2009 | 63000 km,Pichincha ( Quito )
 Ford Ecosport 2.0 ,12.300, 1993 | 3000 km,Guayas
 Ford 1993 Econoline ,7.000, 2009 | 120000 km,Imbabura
 Ford Escape Jeep ,21.900, 2007 | 123424 km,Pichincha ( Quito )
 Ford F150 F-150 Fx4 Americana ,16.000, 2018 | 28500 km,Pichincha ( Quito )
 Ford Explorer Xlt ,55.000, 2009 | 157000 km,Guayas
 Ford Ecosport 4x2 ,12.500, 2008 | 18000 km,Pichincha ( Quito )
 Ford Explorer Explorer ,18.000, 2003 | 268000 km,Pichincha ( Quito )
 Ford Explorer Explorer Xlt V6 ,10.000, 1998 | 380000 km,Guayas
 Ford Ranger Camioneta ,7.500, 2005 | 252 km,Cotopaxi
 Ford Explorer 4x4 ,11.400, 2012 | 90000 km,Pichincha ( Quito )
 Ford Escape Xls ,16.300, 2001 | 312 km,Pichincha ( Quito )
 Ford Explorer Xlt ,10.300, 2019 | 10000 km,Pichincha ( Quito )
 Ford Ranger Ranger ,35.000, 2010 | 111000 km,Pichincha ( Quito )
 Ford Explorer Explorer Xlt 2010 Ta ,17.500, 2014 | 70000 km,Pichincha ( Quito )
 Ford F150 Moderna ,1, 2013 | 81000 km,Chimborazo
 Ford Fiesta Trend Turbo 1.0 ,14.500, 2008 | 166000 km,Pichincha ( Quito )
 Ford F150 Fx4 2008 ,22.000, 1999 | 230 km,Esmeraldas
 Ford Ranger Cabina Y Media ,8.500, 2014 | 86700 km,Pichincha ( Quito )
 Ford F150 F-150 - Xlt 4x2 ,34.100, 2013 | 152000 km,Pichincha ( Quito )
 Ford Edge 2013 ,28.500, 1995 | 11111 km,Pichincha ( Quito )
 Ford Windstar Xl ,8.500, 2011 | 150000 km,Santo Domingo De Los Tsáchilas
 Ford F150 F150 ,18.400, 2013 | 67000 km,Azuay
 Ford Otros Modelos Escape ,23.900, 2006 | 281000 km,Pichincha ( Quito )
 Ford F150 2006 ,14.000, 2008 | 200000 km,Azuay
 Ford Fiesta 1.6 ,8.500, 1995 | 100000 km,Pichincha ( Quito )
 Ford Escort 1.9 ,4.900, 2006 | 211000 km,Guayas
 Ford F150 F150 Crew Cab ,18.500, 2013 | 112500 km,Azuay
 Kia Sportage Active ,13.900, 2011 | 110000 km,Pichincha ( Quito )
 Kia Sportage Automatico ,15.000, 2011 | 160000 km,Guayas
 Kia Kia K3000s 3.0 ,13.500, 2015 | 200000 km,Pichincha ( Quito )
 Kia Sportage Kia Sportage Full ,14.500, 2011 | 170000 km,Pichincha ( Quito )
 Kia Sportage Sportage ,24.500, 2016 | 42000 km,Pichincha ( Quito )
 Kia Sportage Sportage Lx At ,15.000, 2012 | 102000 km,Pichincha ( Quito )
 Kia Picanto Full 2019 ,15.000, 2019 | 37000 km,Manabí
 Kia Picanto R ,8.900, 2013 | 122000 km,Pichincha ( Quito )
 Kia Soul Versión Full ,14.199, 2010 | 106350 km,Pichincha ( Quito )
 Kia Picanto 1.0 4 Puertas A/c ,12.500, 2019 | 5000 km,Pichincha ( Quito )
 Kia Picanto Picanto R Tm 0.99 5p 4x2 ,9.700, 2013 | 102000 km,Pichincha ( Quito )
 Kia Picanto R2013 ,9.500, 2013 | 116000 km,Pichincha ( Quito )
 Kia Sportage Corea Del Sur ,10.500, 2006 | 170000 km,Pichincha ( Quito )
 Kia Río Stylus At/ac ,7.700, 2010 | 178000 km,Pichincha ( Quito )
 Kia Picanto Standard ,10.400, 2016 | 81000 km,Pichincha ( Quito )
 Kia Rio Sedan ,17.500, 2019 | 20000 km,Guayas
 Kia Rio Río Stylus Automátic ,7.800, 2010 | 200000 km,Pichincha ( Quito )
 Kia Rio Stylus ,7.300, 2004 | 263121 km,Pichincha ( Quito )
 Kia Cerato Cerato ,11.600, 2012 | 156000 km,Pichincha ( Quito )
 Kia Sportage At ,10.800, 2005 | 254400 km,Pichincha ( Quito )
 Kia Sportage Sportage Sl Ac 2.0 ,25.000, 2019 | 19000 km,Pichincha ( Quito )
 Kia Sportage Active Lx ,15.800, 2013 | 90000 km,Tungurahua
 Kia Spectra . ,3.300, 2003 | 312000 km,Pichincha ( Quito )
 Kia Sephia Mecánico ,4.200, 1995 | 1 km,Guayas
 Kia Sportage Active 2015 ,18.000, 2015 | 79000 km,Pichincha ( Quito )
 Kia Sportage R ,21.000, 2011 | 165000 km,Guayas
 Kia Sportage Active ,17.000, 2011 | 214000 km,Pichincha ( Quito )
 Kia Sportage Kia Sportague ,26.000, 2018 | 74000 km,Guayas
 Kia Pregio Pregio Turbo Disel ,25.999, 2013 | 174000 km,Imbabura
 Kia Cerato Forte ,15.500, 2014 | 106300 km,Tungurahua
 Kia Picanto Full Equipado ,16.000, 2019 | 30000 km,Pichincha ( Quito )
 Kia Picanto Picanto R ,9.900, 2013 | 138000 km,Pichincha ( Quito )
 Kia Kia Rondo Station 1.6 ,13.000, 2010 | 143000 km,Pichincha ( Quito )
 Kia Rio R ,15.500, 2015 | 120000 km,Guayas
 Kia Sorento 2012 ,22.500, 2012 | 1 km,Pichincha ( Quito )
 Kia Sorento Sorento Ex 4x4 ,34.700, 2015 | 48000 km,Azuay
 Kia Carnival Van ,11.000, 2004 | 280000 km,Pichincha ( Quito )
 Kia Rio Kia Rio R 2019 ,17.500, 2019 | 23000 km,Santo Domingo De Los Tsáchilas
 Kia Rio Stylus ,10.700, 2012 | 96000 km,Guayas
 Kia Rio Stylus ,7.997, 2013 | 23000 km,Guayas
 Kia Rio Kia Río Xcite ,11.000, 2011 | 121700 km,Pichincha ( Quito )
 Kia Picanto 1000 Full ,13.200, 2019 | 20000 km,Pichincha ( Quito )
 Kia Rio Gt Line ,19.700, 2019 | 13000 km,Loja
 Kia Sportage Sportage Active ,14.000, 2013 | 229300 km,Esmeraldas
 Kia Rio Gt Limited ,19.400, 2019 | 33000 km,Pichincha ( Quito )
 Kia Cerato Automóvil ,9.500, 2005 | 194260 km,Pichincha ( Quito )
 Kia Rio Sedan ,10.200, 2013 | 155000 km,Pichincha ( Quito )
 Kia Sportage Sportage Gti ,28.900, 2019 | 20800 km,Pichincha ( Quito )
 Hyundai Elantra Versión Especial 2.0 ,10.500, 2007 | 220000 km,Pichincha ( Quito )
 Hyundai Santa Fe Santa Fé 2.4 4x2 ,10.700, 2005 | 186470 km,Guayas
 Hyundai Tucson Ix ,20.600, 2013 | 124000 km,Chimborazo
 Hyundai Atos Atos Prime ,6.500, 2006 | 298000 km,Pichincha ( Quito )
 Hyundai Accent 2014 1.6 Full ,13.450, 2014 | 100000 km,Guayas
 Hyundai H1 Tq ,22.500, 2013 | 427 km,Pichincha ( Quito )
 Hyundai Tucson Clasico 2000cc ,13.499, 2009 | 178000 km,Azuay
 Hyundai Tucson Tucson ,16.200, 2010 | 120000 km,Pichincha ( Quito )
 Hyundai Elantra Mecanico ,17.800, 2012 | 62000 km,Guayas
 Hyundai Veloster Coupe ,20.000, 2013 | 100000 km,Pichincha ( Quito )
 Hyundai Getz 2010 ,950, 2010 | 1220 km,Manabí
 Hyundai 2017 Hyundai Ionic Hybrid ,1, 2017 | 38000 km,Azuay
 Hyundai I10 Sedán I10 ,13.800, 2019 | 13500 km,Pichincha ( Quito )
 Hyundai Accent 1.6 Sedan A/c 2014 ,12.700, 2014 | 67850 km,Chimborazo
 Hyundai Tucson Tucson Ix Aire Acondicionado ,18.500, 2012 | 98000 km,Pichincha ( Quito )
 Hyundai I10 I10 ,7.600, 2009 | 127500 km,Pichincha ( Quito )
 Hyundai I10 Modelo 2013 ,8.800, 2013 | 115000 km,Pichincha ( Quito )
 Hyundai Tucson Ix ,18.000, 2012 | 125000 km,Pichincha ( Quito )
 Hyundai Tucson 2.0 ,12.500, 2010 | 300000 km,Guayas
 Hyundai I10 Motor 1.2 ,8.400, 2013 | 115000 km,Tungurahua
 Hyundai Terracan 2.5 ,5.000, 2002 | 300000 km,Guayas
 Hyundai Ioniq 1.6 T/a Hybrid ,19.000, 2017 | 42000 km,Guayas
 Hyundai Accent 1.6 Mecanico 2014 ,12.800, 2014 | 97000 km,Guayas
 Hyundai Tucson Full Equipo ,27.500, 2018 | 36000 km,Pichincha ( Quito )
 Hyundai Tucson Tucson Ix ,24.000, 2015 | 55700 km,Pichincha ( Quito )
 Hyundai Tucson Standard ,28.500, 2018 | 26300 km,Imbabura
 Hyundai Tucson Jeep ,1, 2006 | 150000 km,Pichincha ( Quito )
 Hyundai Tucson Ix ,17.300, 2012 | 85 km,Pichincha ( Quito )
 Hyundai H100 H100 ,5.000, 2002 | 1 km,Santo Domingo De Los Tsáchilas
 Hyundai Santa Fe Coreano ,17.500, 2010 | 97000 km,Pichincha ( Quito )
 Hyundai Accent 1.6 ,6.200, 2004 | 549000 km,Tungurahua
 Hyundai Tucson Tucson Ix ,19.000, 2012 | 97320 km,Imbabura
 Hyundai Accent 1500 ,5.000, 2002 | 150000 km,Esmeraldas
 Hyundai Tucson Ix 35 ,18.000, 2012 | 121000 km,Guayas
 Hyundai I30 Deportiva ,16.000, 2013 | 77000 km,Pichincha ( Quito )
 Hyundai H1 Starex ,10.500, 2002 | 550000 km,Loja
 Hyundai Elantra Full Elantra ,12.300, 2010 | 190000 km,Pichincha ( Quito )
 Hyundai Santa Fe Hiunday ,12.300, 2013 | 45600 km,Pichincha ( Quito )
 Hyundai Getz Hatbash ,9.200, 2011 | 270000 km,Pichincha ( Quito )
 Hyundai Accent Gls ,5.500, 1998 | 294200 km,Pichincha ( Quito )
 Hyundai Tucson Ix ,19.000, 2011 | 174000 km,Pichincha ( Quito )
 Hyundai Tucson Tucson Activo ,14.900, 2009 | 179000 km,Pichincha ( Quito )
 Hyundai Tucson Hyundai Tucson 2008 ,13.200, 2008 | 193000 km,Pichincha ( Quito )
 Hyundai Elantra Motor Por Reparar ,2.000, 1994 | 260342 km,Guayas
 Hyundai H100 2004 ,7.800, 2004 | 178500 km,Pichincha ( Quito )
 Hyundai I10 Sedan ,13.800, 2018 | 25000 km,Pichincha ( Quito )
 Hyundai Tucson Ix 2011 Tm 2.0 ,18.500, 2011 | 166000 km,Pichincha ( Quito )
 Hyundai Santa Fe 4x2 ,17.500, 2008 | 195000 km,Guayas
 Toyota Fj Cruiser Gl ,29.360, 2014 | 160000 km,El Pangui
 Mazda 323 Mazda323 ,4.500, 2003 | 188856 km,Yantzaza
 Chevrolet Grand Vitara 2012 Límite ,13.500, 2012 | 139000 km,Yantzaza
 Jac T6 4*4 ,24.300, 2019 | 37000 km,Zamora
 Chevrolet Spark Spart Gt ,6.800, 2012 | 230000 km,Zamora
 Toyota Hilux Full ,15.500, 2015 | 43500 km,Pichincha ( Quito )
 Toyota Rav4 4 Puertas Awd ,10.000, 1998 | 275000 km,Pichincha ( Quito )
 Toyota Hilux Sr A/c ,23.000, 2009 | 190000 km,Pichincha ( Quito )
 Toyota Prado 4x4 ,22.500, 2008 | 215000 km,Pichincha ( Quito )
 Toyota Hilux Toyota Hilux 4x4 ,20.000, 2009 | 260000 km,Loja
 Toyota Land Cruiser Land Cruiser 4x4 ,9.000, 2020 | 1 km,Guayas
 Toyota Corolla Vvt-i 16 Valve ,11.500, 2006 | 163000 km,Pichincha ( Quito )
 Toyota Land Cruiser Jep ,12.000, 1995 | 522000 km,Guayas
 Toyota Fortuner Automática ,27.900, 2013 | 124000 km,Pichincha ( Quito )
 Toyota Fortuner Fortuner 2.7 ,30.200, 2013 | 127000 km,Pichincha ( Quito )
 Toyota Prius Prius C Sport ,14.000, 2013 | 92600 km,Guayas
 Toyota Hilux Sr ,22.999, 2009 | 195445 km,Pichincha ( Quito )
 Toyota Fortuner Toyota Fortuner 2.7 Full Equipo ,38.850, 2015 | 35417 km,Pichincha ( Quito )
 Toyota Yaris 1.5 Full ,13.200, 2009 | 70000 km,Pichincha ( Quito )
 Toyota Fortuner Tahilandia ,27.000, 2010 | 144000 km,Azuay
 Toyota Yaris Sport ,19.500, 2019 | 42118 km,Guayas
 Toyota Prius Full ,13.900, 2010 | 115000 km,Imbabura
 Toyota Prius Prius C Sport ,12.999, 2013 | 140000 km,Pichincha ( Quito )
 Toyota Prado Sumo ,18.500, 2007 | 169000 km,Pichincha ( Quito )
 Toyota Corona En Venta Toyota ,2.300, 1995 | 100000 km,Pichincha ( Quito )
 Toyota Corolla 4d ,11.500, 2009 | 196000 km,Pichincha ( Quito )
 Toyota Yaris Nitro Yaris Standar ,7.900, 2006 | 150000 km,Pichincha ( Quito )
 Toyota Land Cruiser Toyota Coaster Buseta ,18.000, 2000 | 3 km,Esmeraldas
 Toyota Corolla 1.8 Gli ,9.300, 2007 | 380 km,Pichincha ( Quito )
 Toyota Hilux 2013 ,21.500, 2013 | 147000 km,Pichincha ( Quito )
 Toyota Yaris Nitro ,9.000, 2006 | 180000 km,Cotopaxi
 Toyota Fj Cruiser Gl ,29.360, 2014 | 160000 km,Zamora Chinchipe
 Toyota Rav4 Full ,12.500, 2002 | 260000 km,Azuay
 Toyota Hilux 4x4 Turbo Diesel ,24.200, 2011 | 160000 km,El Oro
 Toyota Hilux Hilux 4x2 ,20.500, 2012 | 89700 km,Pichincha ( Quito )
 Toyota Fortuner Fortuner 4x4 Full ,29.900, 2013 | 104000 km,Pichincha ( Quito )
 Toyota 4runner 4runner 4wd ,7.000, 1992 | 250000 km,El Oro
 Toyota Yaris Toyota Yaris ,7.500, 2004 | 273372 km,Tungurahua
 Toyota Stout Toyota Stout2200 ,10.500, 1991 | 1 km,Los Ríos
 Toyota Corolla Corolla ,9.500, 2004 | 180000 km,Guayas
 Toyota Hilux Toyota ,13.600, 2015 | 4300 km,Pichincha ( Quito )
 Toyota Yaris 2001 ,5.700, 2001 | 287000 km,Manabí
 Toyota Corolla Corolla 1.8 Full ,20.000, 2006 | 35000 km,Pichincha ( Quito )
 Toyota Corolla 1.8 ,9.800, 2004 | 280000 km,Pichincha ( Quito )
 Toyota Yaris 1.5 Sedan ,10.800, 2004 | 155000 km,Pichincha ( Quito )
 Toyota Yaris 2010 ,11.400, 2010 | 175000 km,Guayas
 Toyota Rav4 Automático ,25.000, 2014 | 1 km,Guayas
 Toyota Hilux Doble Cabina 4x4 ,33.900, 2015 | 92000 km,Pichincha ( Quito )
 Toyota Yaris New Yaris Sd Cvt Ac 1.5 4p 4x2 Ta ,18.500, 2018 | 54 km,Cotopaxi
 Toyota Fortuner 2014 ,32.800, 2014 | 133000 km,Santa Elena
 Toyota Hilux Doble Cabina ,3.033, 2015 | 120339 km,Pichincha ( Quito )
 Toyota Corolla Corolla ,11.000, 2008 | 72000 km,Guayas
 Toyota Corolla 1.6 Full Equipo ,15.500, 2009 | 131000 km,Loja
 Mazda Pick Up Bt-50 ,13, 2008 | 244000 km,Lago Agrío
 Chevrolet Aveo Emotion Advance ,15.000, 2015 | 139000 km,Lago Agrío
 Toyota Rav4 Full ,15.000, 2004 | 153000 km,Lago Agrío
 Chevrolet Grand Vitara 2015 ,13.500, 2015 | 106000 km,Nueva Loja
 Ford Escape Americana ,15.600, 2012 | 167000 km,Shushufindi
 Hyundai Tucson Ix ,22.500, 2015 | 90100 km,Shushufindi
 Kia Picanto Hasbak ,6.700, 2009 | 227002 km,Shushufindi
 Chevrolet Aveo 2014 ,8.000, 2014 | 242000 km,Shushufindi
 Chevrolet Trooper 4x4 ,1.400, 1983 | 100000 km,Lago Agrío
 Toyota T0yota Stout 2200 Por Motivos De Viaje ,9.000, 1994 | 200283 km,Lago Agrío
 Chevrolet Spark Spark Lt 2012. Ac ,7.400, 2012 | 280000 km,Shushufindi
 Toyota Hilux Toyota 4 X 2 Con Extras ,24.500, 2015 | 210000 km,Nueva Loja
 Mazda B2200 2200 ,10.500, 2006 | 239000 km,Putumayo
 Ford Fiesta Titanium Hb ,10.000.000, 2016 | 34835 km,Sucumbíos
 Chevrolet D-max 2013 ,23.300, 2013 | 140 km,Nueva Loja
 Ford F150 Ranger F-150 ,3.000, 1997 | 10000000 km,Shushufindi
 Chevrolet Aveo Family 1.5 ,8.500, 2011 | 340000 km,Archidona
 Toyota Rav4 2.5 Full ,27.000, 2014 | 67500 km,Tena
 Fiat Premio Sedan ,3.100, 1995 | 0 km,Tena
 Chevrolet Luv Luv 2.2 ,11.000, 2003 | 420000 km,Tena
 Hyundai Tucson Tucson Tm ,12.300, 2006 | 280000 km,El Chaco
 Chevrolet Sail Sedan ,8.500, 2012 | 160000 km,Quijos
 Nissan Tiida Tiida ,14.500, 2015 | 75000 km,Tena
 Chevrolet Spark Spark ,6.200, 2009 | 222222 km,Tena
 Chevrolet Vitara Vitara 3 Puertas ,7.800, 1996 | 130000 km,La Joya de los Sachas
 Chevrolet Spark Lt ,7.500, 2009 | 150000 km,Orellana
 Chevrolet D-max Año 2013 ,22.000, 2013 | 285316 km,Orellana
 Peugeot Peugeot Peugeot ,10.000, 2011 | 19800 km,Orellana
 Kia Cerato Koreano ,12.450, 2010 | 84500 km,Orellana
 Chevrolet Aveo A/c ,7.700, 2008 | 276000 km,Orellana
 Mazda Bt-50 Full ,18.500, 2014 | 200000 km,La Joya de los Sachas
 Mazda Bt-50 Bt 50 ,15.500, 2014 | 173000 km,Orellana
 Chevrolet Spark Spark Gt 2011 ,8.000, 2011 | 125000 km,Orellana
 Renault Logan Mecanica ,8.000, 2005 | 189000 km,La Libertad
 Changhe Ch1021le 2009 ,4.200, 2009 | 181000 km,Santa Elena
 Chevrolet Grand Vitara Gran Vitara ,13.500, 2012 | 138000 km,Salinas
 Nissan Frontier Frontier Np300 ,16.200, 2015 | 187358 km,Santa Elena
 Toyota Fortuner 2014 ,32.800, 2014 | 133000 km,Salinas
 Chevrolet Aveo Aveo Emotion ,7.500, 2009 | 340000 km,La Libertad
 Skoda Favorit Mecanico ,3.800, 1995 | 868987 km,Santa Elena
 Toyota Land Cruiser Land Cruiser ,11.500, 1983 | 1 km,Santa Elena
 Suzuki Grand Vitara Full ,12.000, 2009 | 300000 km,La Libertad
 Kia Pregio Kia Pregio ,24.900, 2014 | 264000 km,Salinas
 Kia Rio Kia Rio Stylus ,10.000, 2014 | 78000 km,Salinas
 Hyundai Matrix 2006 1.6 ,7.000, 2006 | 450000 km,La Libertad
 Chevrolet D-max V6. 4x4 ,14.500, 2007 | 1 km,Santa Elena
 Toyota Corolla Sedan ,5.000, 1993 | 180443 km,Salinas
 Chevrolet Grand Vitara 1 ,14.500, 2007 | 129000 km,Salinas
 Hyundai Accent 1.4 ,8.500, 2011 | 180 km,Santa Elena
 Mazda Bt-50 2010 ,16.000, 2010 | 184000 km,Santa Elena
 Chevrolet Grand Vitara Gran Vitara 5p ,13.500, 2008 | 190000 km,Puyo
 Chevrolet Spark Lt Koreano ,7.200, 2009 | 190880 km,Mera
 Chevrolet Optra 2006 ,9.000, 2006 | 200000 km,Pastaza
 Chevrolet Cheyenne 6.5l 4x4 1995 ,13.000, 1996 | 212234 km,Puyo
 Chevrolet Aveo Se Vende ,9.300, 2011 | 200500 km,Puyo
 Volkswagen Jetta Jetta ,12.000, 2009 | 180000 km,Pastaza
 Chevrolet Grand Vitara Luv 4x4 Full Equipo ,11.400, 2004 | 170000 km,Pichincha ( Quito )
 Chevrolet N300 N300 Pasajeros Full Ac 1.2 ,8.500, 2015 | 121000 km,Guayas
 Chevrolet Luv Full ,9.500, 1988 | 150250 km,Guayas
 Chevrolet Aveo Aveo Emotion Gt ,10.000, 2010 | 145785 km,Pichincha ( Quito )
 Chevrolet Trooper Americana 1992 ,8.900, 1992 | 166000 km,Azuay
 Chevrolet Grand Vitara Sz 2018 ,22.500, 2018 | 19000 km,Pichincha ( Quito )
 Chevrolet Tracker Automatica ,17.500, 2014 | 75000 km,Pichincha ( Quito )
 Chevrolet D-max Dmax Crdi Full Ac 3.0 4x4 ,29.000, 2014 | 77000 km,Pichincha ( Quito )
 Chevrolet Chevrolet Ftr ,49.500, 2015 | 315000 km,El Oro
 Chevrolet Aveo Aveo Emotion ,10.800, 2009 | 145000 km,Pichincha ( Quito )
 Chevrolet N300 8 Pasajeros Sin A/c ,10.800, 2013 | 120000 km,Pichincha ( Quito )
 Chevrolet Astra Hatchback ,8.200, 2006 | 135000 km,Guayas
 Chevrolet Grand Vitara Chevrolet Grand Vitara ,16.300, 2015 | 77000 km,Guayas
 Chevrolet Aveo Aveo Emotion ,9.000, 2008 | 185000 km,Pichincha ( Quito )
 Chevrolet Grand Vitara Sz Next ,17.900, 2017 | 77000 km,Pichincha ( Quito )
 Chevrolet Spark Spark Lt ,6.200, 2009 | 153000 km,Pichincha ( Quito )
 Chevrolet N200 Chevrolet N200 ,8.500, 2011 | 230000 km,Pichincha ( Quito )
 Chevrolet Trooper Trooper ,5.500, 1995 | 220000 km,Pichincha ( Quito )
 Chevrolet Spark 1000 ,5.500, 2008 | 295 km,Manabí
 Chevrolet Vitara 2010 ,12.500, 2010 | 106000 km,Santo Domingo De Los Tsáchilas
 Chevrolet Optra Advance Full ,13.400, 2013 | 88000 km,Pichincha ( Quito )
 Chevrolet Aveo 1.4 Family ,10.850, 2014 | 114794 km,Pichincha ( Quito )
 Chevrolet Grand Vitara Jeep ,15.500, 2013 | 103000 km,Pichincha ( Quito )
 Chevrolet Vitara Full ,15.200, 2011 | 118000 km,Pichincha ( Quito )
 Chevrolet Spark Full Tm Ac ,12.400, 2018 | 17500 km,Pichincha ( Quito )
 Chevrolet Grand Vitara Gran Vitara 5p ,13.500, 2008 | 190000 km,Pastaza
 Chevrolet Sail Hatchback ,13.500, 2017 | 43000 km,Pichincha ( Quito )
 Chevrolet Cavalier Sport Full ,18.900, 2018 | 15000 km,Pichincha ( Quito )
 Chevrolet Aveo Chevrolet ,8.600, 2011 | 57000 km,Pichincha ( Quito )
 Chevrolet Optra Limited ,8.000, 2006 | 225 km,Guayas
 Chevrolet Grand Vitara Grand Vitara ,12.500, 2007 | 148000 km,Pichincha ( Quito )
 Chevrolet Trailblazer Ltz ,9.500, 2004 | 160000 km,Santo Domingo De Los Tsáchilas
 Chevrolet Spark Std ,10.800, 2019 | 15000 km,Pichincha ( Quito )
 Chevrolet Aveo 1600 Cc ,10.000, 2010 | 97000 km,Guayas
 Chevrolet Zafira 2003 Motor 2.0 ,9.200, 2003 | 301000 km,Pichincha ( Quito )
 Chevrolet D-max Dmax ,22.000, 2015 | 50880 km,Cotopaxi
 Chevrolet Vitara Versión 4*4 3p ,6.850, 1994 | 55000 km,Pichincha ( Quito )
 Chevrolet Aveo Full ,5.300, 2005 | 194000 km,Guayas
 Chevrolet Spark Spark 5p A/c Activo ,6.800, 2011 | 168000 km,Pichincha ( Quito )
 Chevrolet Sail Sail ,10.000, 2012 | 73000 km,Pichincha ( Quito )
 Chevrolet Grand Vitara 3p ,12.500, 2013 | 112000 km,Pichincha ( Quito )
 Chevrolet Grand Vitara Full ,1, 2012 | 141000 km,Pichincha ( Quito )
 Chevrolet Vitara Vitara 3p Clasico ,6.500, 1994 | 75158 km,Cañar
 Chevrolet Corsa Evolution ,7.533, 2007 | 198000 km,Pichincha ( Quito )
 Chevrolet Tracker Full ,15.950, 2014 | 85000 km,Chimborazo
 Chevrolet Aveo Family 2013 Standar ,9.000, 2013 | 95000 km,Tungurahua
" Chevrolet Grand Vitara 2,0 Full 2012 ",13.200, 2012 | 110000 km,Tungurahua
 Chevrolet Grand Vitara Sport ,11.800, 2017 | 197000 km,Pichincha ( Quito )
 Chevrolet Captiva Sport Spor ,12.000, 2012 | 36900 km,Limón Indanza
 Mazda 2001 4x4 ,11.500, 2001 | 324090 km,Macas
 Mitsubishi L200 Sportero L200 ,18.500, 2008 | 215000 km,Macas
 Chevrolet Astra 2.0 ,6.600, 2003 | 220000 km,Macas
 Chevrolet Vitara 1.6 Inyección ,8.500, 2001 | 260000 km,Limón Indanza
 Peugeot 206 206 Berlina ,6.700, 2008 | 190000 km,Macas
 Chevrolet Corsa 1.4 ,9.500, 2007 | 182498 km,Santiago
 Mercedes-benz Mercedes Benz 26-50 ,65.000, 1995 | 1 km,Gualaquiza
 Hyundai Veloster 2012 ,20.500, 2012 | 64000 km,Sucúa
 Toyota Hilux Toyota Hilux 4x4 ,20.000, 2009 | 260000 km,Loja
 Chevrolet Aveo 1.5l Tm Std ,10.000, 2012 | 103000 km,Loja
 Hyundai H1 Starex ,10.500, 2002 | 550000 km,Loja
 Kia Rio Gt Line ,19.700, 2019 | 13000 km,Loja
 Chevrolet Grand Vitara 4x4 Full 1.6l ,14.000, 2010 | 134000 km,Loja
 Bmw Serie 3 325 I E90 ,26.000, 2008 | 80000 km,Loja
 Skoda Fabia 1400cc 16v ,6.900, 2005 | 173000 km,Loja
 Toyota Corolla 1.6 Full Equipo ,15.500, 2009 | 131000 km,Loja
 Chevrolet Aveo 8000 Negociable ,8.000, 2008 | 227000 km,Loja
 Suzuki Grand Vitara 2.0 ,14.500, 2013 | 95000 km,Macará
 Hyundai Santa Fe Santa Fe 4x4 Full ,16.500, 2006 | 180000 km,Loja
 Toyota Hilux Doble Cabina ,23.700, 2011 | 1 km,Puyango
 Toyota Hilux 2009 ,17.800, 2009 | 166 km,Loja
 Suzuki Grand Vitara Sz 2010 ,14.200, 2010 | 200000 km,Loja
 Mazda Bt-50 4x4 Full ,15.300, 2010 | 180000 km,Loja
 Chevrolet Vitara 3 Puertas Full ,10.500, 2006 | 197000 km,Loja
 Hyundai Tucson Tucson Clasico 2010 ,15.500, 2010 | 149000 km,Pindal
 Chevrolet Corsa 1.4 ,6.200, 2002 | 251000 km,Loja
 Mitsubishi L200 4x4 ,15.000, 2015 | 45280 km,Loja
 Chevrolet D-max 3.0 Ls Full ,17.500, 2011 | 233000 km,Paltas
 Amarok Amarok 4x2 ,32.000, 2018 | 42000 km,Loja
 Chevrolet Mini Blazer Venezolana ,7.000, 2002 | 198789 km,Catamayo
 Nissan Nissan Versa ,16.500, 2015 | 80000 km,Loja
 Kia Kia Prejio 2011 ,25, 2011 | 227 km,Loja
 Nissan Sentra Sentra ,9.000, 2010 | 117000 km,Loja
 Hyundai Tucson 2006 ,13.000, 2006 | 145000 km,Loja
 Toyota Mark Ii Mark Ii ,4.500, 1972 | 9999 km,Loja
 Kia Sportage Año 2013 Sportage ,14.000, 2013 | 180000 km,Loja
 Hyundai Tucson Coreano ,21.700, 2014 | 115000 km,Loja
 Chevrolet Forsa Chevrolet Forsa ,5.800, 1999 | 1999 km,Loja
 Chevrolet Aveo Un Solo Dueño 2012 ,12.500, 2012 | 100000 km,Loja
 Kia Rio Kia Rio R ,15.500, 2015 | 77 km,Loja
 Fiat Premio S ,3.800, 1996 | 250000 km,Loja
 Kia Sportage Active Full ,17.300, 2013 | 149000 km,Loja
 Suzuki Grand Vitara Suzuki Sz ,12.100, 2010 | 200 km,Loja
 Hyundai Getz Getz 1.6 ,9.200, 2009 | 1 km,Loja
 Chevrolet Grand Vitara En Perfecto Estado ,13.000, 2012 | 114000 km,Loja
 Hyundai Accent 1 ,9.800, 2010 | 1 km,Loja
 Chevrolet N300 Camioneta ,11.000, 2013 | 190000 km,Loja
 Toyota Hilux 2200 ,6.000, 1992 | 356000 km,Loja
 Chevrolet D-max 2015 ,22.000, 2015 | 196012 km,Loja
